id,edad,idu,npmbreusuario
4509,20542,4509,nombre31619
4510,74713,4510,nombre52740
4511,61163,4511,nombre97031
4512,68240,4512,nombre78627
4513,18265,4513,nombre21764
4514,88288,4514,nombre12992
4515,80976,4515,nombre2819
4516,77182,4516,nombre67155
4517,15762,4517,nombre27232
4518,55306,4518,nombre82307
4519,96876,4519,nombre12930
4520,85435,4520,nombre13523
4521,41154,4521,nombre26590
4522,24966,4522,nombre98645
4523,51858,4523,nombre96802
4524,3541,4524,nombre96208
4525,89725,4525,nombre31849
4526,9945,4526,nombre96778
4527,58234,4527,nombre86007
4528,90182,4528,nombre13400
4529,27960,4529,nombre78303
4530,30987,4530,nombre59757
4531,57939,4531,nombre77335
4532,5378,4532,nombre43285
4533,56676,4533,nombre7306
4534,71051,4534,nombre90284
4535,57861,4535,nombre44660
4536,27281,4536,nombre59919
4537,59279,4537,nombre23064
4538,36502,4538,nombre26374
4539,77238,4539,nombre43871
4540,11780,4540,nombre67338
4541,91589,4541,nombre37417
4542,83477,4542,nombre7678
4543,3483,4543,nombre95714
4544,17752,4544,nombre64428
4545,80648,4545,nombre29266
4546,49372,4546,nombre58145
4547,78332,4547,nombre70237
4548,50999,4548,nombre14106
4549,26027,4549,nombre42693
4550,25509,4550,nombre82184
4551,57407,4551,nombre29162
4552,62432,4552,nombre1994
4553,21483,4553,nombre13383
4554,6205,4554,nombre14124
4555,37436,4555,nombre99023
4556,69841,4556,nombre62052
4557,35519,4557,nombre49609
4558,97915,4558,nombre79405
4559,73933,4559,nombre11626
4560,16100,4560,nombre30984
4561,13967,4561,nombre7017
4562,99943,4562,nombre60009
4563,54174,4563,nombre88757
4564,68981,4564,nombre65106
4565,72636,4565,nombre94404
4566,73832,4566,nombre83032
4567,68803,4567,nombre99082
4568,5350,4568,nombre28696
4569,92725,4569,nombre17925
4570,49590,4570,nombre48022
4571,19063,4571,nombre58424
4572,71534,4572,nombre55895
4573,13039,4573,nombre13549
4574,43621,4574,nombre30110
4575,49882,4575,nombre93330
4576,69961,4576,nombre18903
4577,79341,4577,nombre85122
4578,29667,4578,nombre96719
4579,20193,4579,nombre82898
4580,53346,4580,nombre70977
4581,24839,4581,nombre97458
4582,18587,4582,nombre54618
4583,55142,4583,nombre77584
4584,48362,4584,nombre84724
4585,37547,4585,nombre35580
4586,7529,4586,nombre58699
4587,52925,4587,nombre71364
4588,18915,4588,nombre84352
4589,83802,4589,nombre25074
4590,7641,4590,nombre93507
4591,71232,4591,nombre75680
4592,75107,4592,nombre94840
4593,50936,4593,nombre37223
4594,27057,4594,nombre29933
4595,87921,4595,nombre84875
4596,81922,4596,nombre61130
4597,12662,4597,nombre54483
4598,97976,4598,nombre80612
4599,1982,4599,nombre71282
4600,88965,4600,nombre2713
4601,50954,4601,nombre56397
4602,82630,4602,nombre20709
4603,40343,4603,nombre69281
4604,17643,4604,nombre74189
4605,72745,4605,nombre58018
4606,46995,4606,nombre26143
4607,37385,4607,nombre31440
4608,92149,4608,nombre89449
4609,79875,4609,nombre32153
4610,3531,4610,nombre80049
4611,49038,4611,nombre58560
4612,83255,4612,nombre66508
4613,11811,4613,nombre8128
4614,23293,4614,nombre68103
4615,42461,4615,nombre58203
4616,50338,4616,nombre44114
4617,78366,4617,nombre25210
4618,65848,4618,nombre64225
4619,53203,4619,nombre63195
4620,79796,4620,nombre13467
4621,960,4621,nombre46830
4622,65365,4622,nombre52966
4623,80551,4623,nombre65304
4624,71276,4624,nombre47894
4625,65762,4625,nombre65761
4626,57554,4626,nombre29353
4627,36850,4627,nombre71335
4628,26738,4628,nombre53023
4629,16462,4629,nombre90399
4630,25175,4630,nombre9388
4631,99454,4631,nombre48782
4632,34724,4632,nombre22967
4633,36785,4633,nombre9153
4634,912,4634,nombre81910
4635,54364,4635,nombre87324
4636,36237,4636,nombre13335
4637,34760,4637,nombre93639
4638,45033,4638,nombre32260
4639,92687,4639,nombre76906
4640,29180,4640,nombre59660
4641,39380,4641,nombre61727
4642,94158,4642,nombre53870
4643,48330,4643,nombre52646
4644,21442,4644,nombre78655
4645,87017,4645,nombre9356
4646,82393,4646,nombre93333
4647,47091,4647,nombre87695
4648,87951,4648,nombre24281
4649,31200,4649,nombre61711
4650,20258,4650,nombre87602
4651,42014,4651,nombre46418
4652,19625,4652,nombre21540
4653,63716,4653,nombre24478
4654,22841,4654,nombre64417
4655,42017,4655,nombre3315
4656,82019,4656,nombre89051
4657,62725,4657,nombre58090
4658,59327,4658,nombre68242
4659,1048,4659,nombre73129
4660,14085,4660,nombre12368
4661,25751,4661,nombre9393
4662,35478,4662,nombre88348
4663,2066,4663,nombre44051
4664,40036,4664,nombre5414
4665,59515,4665,nombre22335
4666,14615,4666,nombre14438
4667,32874,4667,nombre45680
4668,26136,4668,nombre46798
4669,72646,4669,nombre91395
4670,49711,4670,nombre48811
4671,59937,4671,nombre55881
4672,63270,4672,nombre56680
4673,50316,4673,nombre48551
4674,5286,4674,nombre14784
4675,43746,4675,nombre12509
4676,35648,4676,nombre19308
4677,75965,4677,nombre11468
4678,78437,4678,nombre3032
4679,97077,4679,nombre20654
4680,73888,4680,nombre44969
4681,4381,4681,nombre79571
4682,62119,4682,nombre39402
4683,45521,4683,nombre70386
4684,47872,4684,nombre69751
4685,37669,4685,nombre96620
4686,30223,4686,nombre40096
4687,86174,4687,nombre65197
4688,25088,4688,nombre6521
4689,24136,4689,nombre18596
4690,40747,4690,nombre55052
4691,75487,4691,nombre8415
4692,22106,4692,nombre6032
4693,15701,4693,nombre59227
4694,60178,4694,nombre90082
4695,59141,4695,nombre15291
4696,78856,4696,nombre14991
4697,60332,4697,nombre33546
4698,38402,4698,nombre45408
4699,90280,4699,nombre94929
4700,53147,4700,nombre12312
4701,34927,4701,nombre66872
4702,93452,4702,nombre3016
4703,52854,4703,nombre79542
4704,49239,4704,nombre34740
4705,85111,4705,nombre59131
4706,50925,4706,nombre73554
4707,51328,4707,nombre22065
4708,5383,4708,nombre19116
4709,25673,4709,nombre53535
4710,27997,4710,nombre64330
4711,41889,4711,nombre58990
4712,88916,4712,nombre31184
4713,52640,4713,nombre27696
4714,41380,4714,nombre13030
4715,39753,4715,nombre38862
4716,19026,4716,nombre93064
4717,88701,4717,nombre80077
4718,60126,4718,nombre26388
4719,58865,4719,nombre41710
4720,80098,4720,nombre1735
4721,39104,4721,nombre5504
4722,27856,4722,nombre10724
4723,2754,4723,nombre43304
4724,38452,4724,nombre32564
4725,29482,4725,nombre32937
4726,69340,4726,nombre63313
4727,81210,4727,nombre15077
4728,7932,4728,nombre16706
4729,15348,4729,nombre68598
4730,81016,4730,nombre25089
4731,95677,4731,nombre64817
4732,25576,4732,nombre48297
4733,20150,4733,nombre35111
4734,55831,4734,nombre3906
4735,402,4735,nombre67254
4736,75559,4736,nombre37056
4737,15526,4737,nombre46715
4738,69330,4738,nombre97464
4739,46940,4739,nombre46504
4740,20264,4740,nombre87052
4741,97873,4741,nombre41619
4742,69051,4742,nombre47769
4743,80943,4743,nombre65342
4744,89128,4744,nombre3851
4745,77221,4745,nombre99238
4746,74520,4746,nombre38202
4747,82709,4747,nombre39064
4748,79186,4748,nombre46407
4749,59935,4749,nombre18297
4750,42029,4750,nombre30414
4751,93743,4751,nombre64664
4752,57325,4752,nombre74142
4753,93125,4753,nombre2671
4754,1312,4754,nombre13491
4755,4512,4755,nombre26612
4756,62165,4756,nombre82940
4757,48233,4757,nombre58730
4758,17973,4758,nombre73204
4759,29547,4759,nombre90124
4760,7399,4760,nombre51339
4761,44076,4761,nombre53978
4762,52473,4762,nombre88811
4763,52336,4763,nombre40173
4764,94486,4764,nombre15035
4765,55836,4765,nombre92318
4766,75788,4766,nombre26549
4767,19636,4767,nombre87018
4768,42577,4768,nombre28601
4769,80326,4769,nombre6315
4770,96617,4770,nombre99641
4771,56313,4771,nombre30647
4772,32662,4772,nombre7834
4773,38615,4773,nombre4008
4774,68986,4774,nombre32595
4775,18094,4775,nombre11349
4776,51233,4776,nombre6423
4777,26749,4777,nombre67841
4778,28191,4778,nombre93572
4779,74535,4779,nombre88568
4780,24555,4780,nombre60492
4781,79563,4781,nombre38330
4782,11910,4782,nombre74559
4783,66027,4783,nombre85018
4784,73299,4784,nombre66654
4785,29279,4785,nombre50437
4786,3053,4786,nombre1812
4787,62592,4787,nombre18532
4788,27120,4788,nombre82196
4789,23371,4789,nombre4549
4790,39672,4790,nombre368
4791,50192,4791,nombre65043
4792,25575,4792,nombre11643
4793,91663,4793,nombre85553
4794,45872,4794,nombre24288
4795,92901,4795,nombre879
4796,47945,4796,nombre53219
4797,62831,4797,nombre83914
4798,94092,4798,nombre66511
4799,90588,4799,nombre24777
4800,86213,4800,nombre6337
4801,72757,4801,nombre27805
4802,75633,4802,nombre90440
4803,70363,4803,nombre57632
4804,1277,4804,nombre34077
4805,79877,4805,nombre1714
4806,90955,4806,nombre77504
4807,77439,4807,nombre213
4808,78936,4808,nombre72373
4809,30192,4809,nombre59010
4810,67161,4810,nombre11038
4811,41743,4811,nombre18792
4812,42419,4812,nombre34103
4813,9007,4813,nombre87962
4814,63652,4814,nombre87966
4815,5308,4815,nombre87981
4816,80946,4816,nombre26491
4817,65837,4817,nombre30996
4818,86778,4818,nombre72894
4819,42623,4819,nombre19880
4820,22699,4820,nombre25085
4821,58508,4821,nombre39151
4822,73759,4822,nombre44512
4823,98623,4823,nombre26301
4824,96038,4824,nombre93697
4825,34269,4825,nombre20377
4826,58780,4826,nombre87637
4827,65542,4827,nombre94641
4828,12868,4828,nombre20695
4829,95279,4829,nombre10510
4830,77975,4830,nombre80227
4831,24223,4831,nombre22796
4832,8479,4832,nombre21019
4833,68996,4833,nombre49419
4834,16615,4834,nombre11281
4835,20366,4835,nombre91895
4836,89883,4836,nombre14367
4837,41577,4837,nombre14116
4838,61779,4838,nombre61501
4839,67747,4839,nombre48065
4840,60721,4840,nombre90217
4841,70013,4841,nombre26090
4842,44586,4842,nombre41565
4843,9530,4843,nombre42898
4844,32905,4844,nombre36794
4845,9464,4845,nombre87733
4846,13526,4846,nombre85200
4847,10116,4847,nombre49288
4848,11633,4848,nombre88324
4849,29331,4849,nombre41876
4850,13975,4850,nombre6857
4851,93949,4851,nombre43835
4852,98208,4852,nombre70978
4853,44224,4853,nombre60228
4854,48159,4854,nombre19380
4855,98107,4855,nombre73539
4856,25512,4856,nombre95318
4857,80771,4857,nombre80393
4858,40828,4858,nombre78172
4859,82866,4859,nombre92720
4860,11299,4860,nombre43513
4861,43392,4861,nombre19722
4862,59331,4862,nombre41223
4863,54478,4863,nombre20258
4864,75267,4864,nombre58158
4865,5637,4865,nombre36781
4866,83268,4866,nombre77049
4867,46363,4867,nombre42340
4868,71329,4868,nombre29595
4869,95793,4869,nombre31348
4870,46679,4870,nombre59270
4871,35471,4871,nombre90921
4872,74842,4872,nombre3256
4873,35243,4873,nombre45939
4874,73244,4874,nombre1037
4875,11912,4875,nombre20685
4876,87140,4876,nombre64350
4877,50371,4877,nombre88368
4878,97854,4878,nombre82486
4879,78696,4879,nombre40462
4880,27176,4880,nombre91088
4881,56596,4881,nombre74298
4882,85502,4882,nombre16262
4883,77279,4883,nombre52327
4884,12420,4884,nombre79620
4885,93523,4885,nombre22133
4886,51761,4886,nombre72608
4887,24772,4887,nombre6684
4888,87912,4888,nombre79863
4889,23899,4889,nombre92174
4890,23106,4890,nombre399
4891,21261,4891,nombre74466
4892,13021,4892,nombre68680
4893,53757,4893,nombre5632
4894,19378,4894,nombre39838
4895,12550,4895,nombre46419
4896,53121,4896,nombre75147
4897,15007,4897,nombre87484
4898,18471,4898,nombre17416
4899,470,4899,nombre74877
4900,85812,4900,nombre76898
4901,23088,4901,nombre27213
4902,11649,4902,nombre86058
4903,97390,4903,nombre74407
4904,17394,4904,nombre66300
4905,19430,4905,nombre22407
4906,94295,4906,nombre83470
4907,69678,4907,nombre39406
4908,49199,4908,nombre21678
4909,72496,4909,nombre97821
4910,86062,4910,nombre12777
4911,92183,4911,nombre15624
4912,2220,4912,nombre95482
4913,24015,4913,nombre4670
4914,12986,4914,nombre59775
4915,56096,4915,nombre49292
4916,69516,4916,nombre14009
4917,84304,4917,nombre1346
4918,23098,4918,nombre9374
4919,3766,4919,nombre15413
4920,13816,4920,nombre12896
4921,75550,4921,nombre2134
4922,29672,4922,nombre76634
4923,6339,4923,nombre14380
4924,16799,4924,nombre39186
4925,99495,4925,nombre55740
4926,17027,4926,nombre23578
4927,43264,4927,nombre46702
4928,9469,4928,nombre76642
4929,50328,4929,nombre22166
4930,54532,4930,nombre77811
4931,98932,4931,nombre1473
4932,83870,4932,nombre83758
4933,66257,4933,nombre34745
4934,81026,4934,nombre7039
4935,89962,4935,nombre24312
4936,31898,4936,nombre65529
4937,79988,4937,nombre53864
4938,96567,4938,nombre2737
4939,26005,4939,nombre53040
4940,12000,4940,nombre37704
4941,24985,4941,nombre51201
4942,10839,4942,nombre97025
4943,8924,4943,nombre26712
4944,26700,4944,nombre1976
4945,38104,4945,nombre79158
4946,52852,4946,nombre34544
4947,44825,4947,nombre58305
4948,59689,4948,nombre82262
4949,87246,4949,nombre95876
4950,87539,4950,nombre5905
4951,72229,4951,nombre57472
4952,13773,4952,nombre2180
4953,81938,4953,nombre92776
4954,54582,4954,nombre49090
4955,84336,4955,nombre59127
4956,28814,4956,nombre59057
4957,17798,4957,nombre84336
4958,59743,4958,nombre42747
4959,16830,4959,nombre7220
4960,70540,4960,nombre74189
4961,41974,4961,nombre18330
4962,93764,4962,nombre55619
4963,39983,4963,nombre51687
4964,87446,4964,nombre78855
4965,49361,4965,nombre79488
4966,94229,4966,nombre23079
4967,22013,4967,nombre66277
4968,57524,4968,nombre54781
4969,50696,4969,nombre76891
4970,53480,4970,nombre34371
4971,16527,4971,nombre38080
4972,75886,4972,nombre84320
4973,8021,4973,nombre991
4974,40685,4974,nombre93008
4975,42934,4975,nombre27190
4976,4778,4976,nombre29841
4977,98642,4977,nombre91895
4978,40548,4978,nombre58403
4979,65267,4979,nombre60670
4980,52744,4980,nombre95784
4981,77882,4981,nombre392
4982,99625,4982,nombre22984
4983,77669,4983,nombre35278
4984,34344,4984,nombre51536
4985,34327,4985,nombre23261
4986,45998,4986,nombre43537
4987,7176,4987,nombre20379
4988,42164,4988,nombre59541
4989,75370,4989,nombre37540
4990,71257,4990,nombre6389
4991,78836,4991,nombre70474
4992,96894,4992,nombre11393
4993,82906,4993,nombre37987
4994,60321,4994,nombre20467
4995,2248,4995,nombre97230
4996,70576,4996,nombre15263
4997,81491,4997,nombre94460
4998,51287,4998,nombre72526
4999,29395,4999,nombre57267
5000,15044,5000,nombre1872
5001,60966,5001,nombre30525
5002,30640,5002,nombre86279
5003,37547,5003,nombre28815
5004,5308,5004,nombre23234
5005,73133,5005,nombre9408
5006,40726,5006,nombre42306
5007,66754,5007,nombre19614
5008,99631,5008,nombre66149
5009,10537,5009,nombre25441
5010,39149,5010,nombre12815
5011,72094,5011,nombre96221
5012,35533,5012,nombre20567
5013,75225,5013,nombre72971
5014,47657,5014,nombre33903
5015,96798,5015,nombre39126
5016,42069,5016,nombre75661
5017,65568,5017,nombre93102
5018,68606,5018,nombre71043
5019,51324,5019,nombre88004
5020,64932,5020,nombre47003
5021,21540,5021,nombre70912
5022,47236,5022,nombre90941
5023,83634,5023,nombre27956
5024,19904,5024,nombre86418
5025,76671,5025,nombre37011
5026,75626,5026,nombre34290
5027,46466,5027,nombre20558
5028,94578,5028,nombre66686
5029,37392,5029,nombre64379
5030,94236,5030,nombre25467
5031,1050,5031,nombre82388
5032,92539,5032,nombre37360
5033,49428,5033,nombre30319
5034,80013,5034,nombre81334
5035,65749,5035,nombre45889
5036,1980,5036,nombre5272
5037,65928,5037,nombre75830
5038,80391,5038,nombre22654
5039,43659,5039,nombre85332
5040,9720,5040,nombre99837
5041,83402,5041,nombre68394
5042,49643,5042,nombre51826
5043,87132,5043,nombre98933
5044,42897,5044,nombre30780
5045,57802,5045,nombre89000
5046,48790,5046,nombre41470
5047,19082,5047,nombre8983
5048,67094,5048,nombre75752
5049,23704,5049,nombre31460
5050,34445,5050,nombre96532
5051,85497,5051,nombre92274
5052,29538,5052,nombre65656
5053,54183,5053,nombre18812
5054,35762,5054,nombre45145
5055,47292,5055,nombre90837
5056,97816,5056,nombre4043
5057,50010,5057,nombre96112
5058,61139,5058,nombre41586
5059,74193,5059,nombre13862
5060,88494,5060,nombre56119
5061,50478,5061,nombre15959
5062,32849,5062,nombre14069
5063,839,5063,nombre84953
5064,59956,5064,nombre54971
5065,20768,5065,nombre25581
5066,37234,5066,nombre66587
5067,53491,5067,nombre22607
5068,6436,5068,nombre62460
5069,16572,5069,nombre21998
5070,88491,5070,nombre17308
5071,25862,5071,nombre21504
5072,71955,5072,nombre7983
5073,4370,5073,nombre97308
5074,45674,5074,nombre76160
5075,16806,5075,nombre35507
5076,74007,5076,nombre4922
5077,87203,5077,nombre87175
5078,9920,5078,nombre42990
5079,51724,5079,nombre59703
5080,83018,5080,nombre78636
5081,12380,5081,nombre35277
5082,14860,5082,nombre15795
5083,62638,5083,nombre18058
5084,24642,5084,nombre5837
5085,1106,5085,nombre54182
5086,21808,5086,nombre56127
5087,98868,5087,nombre60503
5088,55655,5088,nombre47287
5089,2543,5089,nombre61853
5090,12658,5090,nombre25262
5091,27628,5091,nombre9067
5092,20189,5092,nombre4399
5093,7989,5093,nombre55715
5094,81146,5094,nombre25539
5095,28437,5095,nombre74394
5096,64822,5096,nombre20170
5097,17162,5097,nombre49159
5098,98944,5098,nombre70936
5099,32479,5099,nombre80143
5100,50059,5100,nombre84086
5101,15150,5101,nombre65587
5102,5461,5102,nombre20010
5103,69308,5103,nombre46023
5104,69616,5104,nombre44574
5105,59109,5105,nombre60222
5106,95728,5106,nombre16417
5107,43885,5107,nombre60343
5108,10334,5108,nombre53014
5109,83936,5109,nombre7580
5110,20495,5110,nombre35984
5111,94148,5111,nombre86469
5112,36402,5112,nombre4783
5113,92157,5113,nombre62060
5114,77658,5114,nombre83566
5115,84474,5115,nombre43334
5116,29286,5116,nombre40975
5117,81772,5117,nombre90301
5118,32813,5118,nombre16380
5119,86617,5119,nombre510
5120,60347,5120,nombre999
5121,50276,5121,nombre99463
5122,41929,5122,nombre54688
5123,44885,5123,nombre36827
5124,45404,5124,nombre21402
5125,55014,5125,nombre2791
5126,78459,5126,nombre79416
5127,63815,5127,nombre2662
5128,73820,5128,nombre75095
5129,36955,5129,nombre15994
5130,76272,5130,nombre84614
5131,91010,5131,nombre82253
5132,98270,5132,nombre69870
5133,56221,5133,nombre31302
5134,38901,5134,nombre43246
5135,81291,5135,nombre42265
5136,62165,5136,nombre60703
5137,44976,5137,nombre71840
5138,68030,5138,nombre66546
5139,95851,5139,nombre16097
5140,33412,5140,nombre76148
5141,12782,5141,nombre42800
5142,91223,5142,nombre57020
5143,4261,5143,nombre83662
5144,90204,5144,nombre79320
5145,5756,5145,nombre50107
5146,44339,5146,nombre58149
5147,7002,5147,nombre12634
5148,31921,5148,nombre10335
5149,37704,5149,nombre49896
5150,14304,5150,nombre63197
5151,26070,5151,nombre28219
5152,65326,5152,nombre84694
5153,43473,5153,nombre24808
5154,49825,5154,nombre52358
5155,9171,5155,nombre4929
5156,8137,5156,nombre13117
5157,28425,5157,nombre45645
5158,37626,5158,nombre84819
5159,17040,5159,nombre96633
5160,10278,5160,nombre8759
5161,47593,5161,nombre43694
5162,16728,5162,nombre57236
5163,98146,5163,nombre94057
5164,88750,5164,nombre7023
5165,17855,5165,nombre58683
5166,98380,5166,nombre10102
5167,50911,5167,nombre20064
5168,80220,5168,nombre35487
5169,12140,5169,nombre26643
5170,35412,5170,nombre24696
5171,4287,5171,nombre37295
5172,92735,5172,nombre60933
5173,4516,5173,nombre92454
5174,43230,5174,nombre99245
5175,91130,5175,nombre96453
5176,22932,5176,nombre79041
5177,67300,5177,nombre25634
5178,14252,5178,nombre15809
5179,43987,5179,nombre99634
5180,12745,5180,nombre54292
5181,45288,5181,nombre2312
5182,15740,5182,nombre43307
5183,84378,5183,nombre98371
5184,27284,5184,nombre17587
5185,11423,5185,nombre79989
5186,593,5186,nombre60841
5187,15251,5187,nombre3362
5188,9749,5188,nombre95580
5189,86747,5189,nombre96707
5190,35779,5190,nombre55149
5191,94400,5191,nombre29042
5192,98151,5192,nombre5010
5193,45199,5193,nombre29102
5194,71871,5194,nombre50839
5195,98534,5195,nombre90890
